"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"271","pink",TRUE,0.000288,9867,427,289,0.677,0.029,"GO:0065007","BP",2,"biological regulation",1,"SARM1,CAMKK1,ARHGAP33,ITGA3,CACNG3,AP2B1,GGCT,NOS2,GAS7,BAIAP3,RHOBTB2,SCMH1,GABRA3,CD6,CCDC88C,LRRC7,USP2,CELF2,NEDD4L,PKP2,PSD,STYK1,LZTS1,LTK,IPO5,GLP2R,DGKA,KDM4A,NGEF,MEF2A,KCNAB2,SPTB,CNGB1,CAMK2A,ARHGAP10,SEMA3C,PAK3,ACTN2,EPHA6,RFX3,KCNN2,DLG3,PTHLH,KHSRP,KCNH4,RCOR1,CHRD,PITPNM2,NLRP1,JPH4,EPB41L4B,TTC28,RASD2,COCH,ASB2,TM9SF4,ZNF516,FGD1,TAF7L,OLFM4,MGRN1,NECAB2,TOX3,SYT17,CALB1,JPH1,VRK3,CLIP3,ICAM5,ATP1A3,GRIN2D,RAB3A,ELL,CRTC1,DLX5,MET,TFR2,RAPGEFL1,EFNB3,GABRA4,NRXN2,CAMKK2,CUX2,E2F3,PRPH2,CEP72,PDE8B,RASGRF2,DPYSL3,OTOF,IGFBP5,STK25,DLX2,MEF2D,KDM5B,ARID1A,SLC8A2,CNR1,ONECUT2,PPP4R4,KCNIP2,PTK2B,CHRNA2,HPCA,ZMIZ2,BICC1,GPR83,SLPI,TRERF1,PACSIN1,OPRL1,GRIA3,PRKCG,DACH2,STRIP2,TNNI3,DPP6,UNC13A,OLFM1,COL5A1,PNCK,DUSP9,GGT7,ARHGEF9,NPHP4,ZNF304,DLG4,CHRM3,MEIS2,NGF,GRHL1,KCTD1,ANKRD6,PLXNC1,DGKB,SAP130,ABI1,ODF2,PAK6,CGREF1,RBP4,HCN4,PIANP,CCDC65,SLC24A4,CDAN1,CELF6,NTRK3,CDH13,GNAL,MBD1,TNFRSF11A,CARM1,PTPRF,IGSF3,STRIP1,PIP5K1A,UBAP2L,CDCA7,PTH2R,TMEM108,MED12L,GLRA3,PLK2,CPLX2,MLIP,PNLDC1,SYTL5,SLC39A4,PTGES,CACNA1B,RGR,CELF1,CAPN5,CACNA1C,BTBD11,PTPRO,TMEM132D,CAMK4,GRIA4,PTPRR,CACNA2D1,PRKCA,OBSCN,TRIM11,SRSF12,GRIA1,ADCY8,ADAMTS3,CDK20,KCNS2,RAB11FIP1,HTR6,RGS12,CALM3,CYGB,SHANK2,CAMK2N1,PEA15,TRIM17,NEUROD1,CDC42EP3,DCLK3,PRKCD,LRPAP1,CAMKV,CARTPT,CITED2,ADCY1,CSMD3,DACT1,OXGR1,CACNB2,LIPC,LRTM2,SCN3B,TUB,TAC3,NYAP1,SMAD3,STIM1,PRRT2,CACNB3,EEF2,CHRM1,PKIG,STXBP6,SLC25A6,WNT10B,PYDC1,NLGN2,DCLK2,VSTM2A,LONRF2,GPR27,PDGFD,KCNK3,HOPX,ENC1,PLEKHG5,CALB2,C2CD2L,ARNT2,MOB1B,ZCCHC12,NPPA,RMI2,LRRTM4,PER1,HTR1D,PENK,POLR2A,DDN,GPR88,TNRC18,RGS6,RGS7,CCBE1,GRIN2A,BTBD9,SEPT5,USP18,SYN3,RASA3,FFAR4,GNG2,ZNF286A,SHISA7,RELN,GRM7,PRTN3,SYNGAP1,ADARB1,HTT,DIO3,SIPA1L1,KCNMB2,SPTAN1,CACNA1E,PNMA5,TCEAL6,PPP1R10,MT1H,TBC1D26,SIAH3,PRKDC,CUX1,DOC2B,GRIN2B",0.922767614229436
"272","pink",TRUE,0.000115,2759,427,109,0.255,0.04,"GO:0065008","BP",2,"regulation of biological quality",2,"NOS2,BAIAP3,CCDC88C,USP2,NEDD4L,PKP2,DGKA,NGEF,CNGB1,CAMK2A,PAK3,ACTN2,RFX3,KCNN2,KHSRP,KCNH4,RCOR1,JPH4,COCH,TM9SF4,FGD1,SYT17,CALB1,JPH1,VRK3,ATP1A3,GRIN2D,RAB3A,MET,TFR2,NRXN2,CUX2,OTOF,SLC8A2,KCNIP2,PTK2B,TRERF1,OPRL1,PRKCG,STRIP2,TNNI3,UNC13A,OLFM1,DLG4,CHRM3,NGF,PLXNC1,DGKB,RBP4,HCN4,SLC24A4,TNFRSF11A,UBAP2L,TMEM108,PLK2,CPLX2,SYTL5,SLC39A4,CACNA1B,CACNA1C,PTPRO,CACNA2D1,PRKCA,ADCY8,RAB11FIP1,CALM3,SHANK2,NEUROD1,CDC42EP3,PRKCD,CARTPT,ADCY1,DACT1,CACNB2,LIPC,SCN3B,SMAD3,STIM1,PRRT2,CACNB3,CHRM1,SLC25A6,WNT10B,NLGN2,VSTM2A,PDGFD,KCNK3,CALB2,C2CD2L,NPPA,GRIN2A,SEPT5,SYN3,FFAR4,GNG2,SHISA7,RELN,PRTN3,SYNGAP1,HTT,DIO3,SIPA1L1,KCNMB2,CACNA1E,PPP1R10,SIAH3,PRKDC,DOC2B,GRIN2B",2.96600447193704
"273","pink",TRUE,4.93e-05,279,427,25,0.059,0.09,"GO:0042391","BP",2,"regulation of membrane potential",3,"NEDD4L,PKP2,CNGB1,ACTN2,KCNN2,KCNH4,ATP1A3,CUX2,KCNIP2,PTK2B,DLG4,HCN4,TMEM108,CACNA1B,CACNA1C,CACNA2D1,CACNB2,SCN3B,CACNB3,NLGN2,KCNK3,NPPA,RELN,KCNMB2,CACNA1E",5.4028309327363
"274","pink",TRUE,0.0149,118,427,13,0.03,0.11,"GO:0001508","BP",2,"action potential",4,"NEDD4L,PKP2,KCNN2,KCNIP2,HCN4,CACNA1B,CACNA1C,CACNA2D1,CACNB2,SCN3B,CACNB3,KCNMB2,CACNA1E",6.46949162159781
"275","pink",TRUE,3.81e-05,9319,427,280,0.656,0.03,"GO:0050789","BP",2,"regulation of biological process",2,"SARM1,CAMKK1,ARHGAP33,ITGA3,CACNG3,AP2B1,GGCT,NOS2,GAS7,BAIAP3,RHOBTB2,SCMH1,GABRA3,CD6,CCDC88C,LRRC7,USP2,CELF2,NEDD4L,PKP2,PSD,STYK1,LZTS1,LTK,IPO5,GLP2R,DGKA,KDM4A,NGEF,MEF2A,KCNAB2,SPTB,CNGB1,CAMK2A,ARHGAP10,SEMA3C,PAK3,ACTN2,EPHA6,RFX3,KCNN2,DLG3,PTHLH,KHSRP,RCOR1,CHRD,PITPNM2,NLRP1,JPH4,EPB41L4B,TTC28,RASD2,COCH,ASB2,TM9SF4,ZNF516,FGD1,TAF7L,OLFM4,MGRN1,NECAB2,TOX3,SYT17,JPH1,VRK3,CLIP3,ICAM5,ATP1A3,GRIN2D,RAB3A,ELL,CRTC1,DLX5,MET,TFR2,RAPGEFL1,EFNB3,GABRA4,NRXN2,CAMKK2,CUX2,E2F3,PRPH2,CEP72,PDE8B,RASGRF2,DPYSL3,IGFBP5,STK25,DLX2,MEF2D,KDM5B,ARID1A,SLC8A2,CNR1,ONECUT2,PPP4R4,KCNIP2,PTK2B,CHRNA2,HPCA,ZMIZ2,BICC1,GPR83,SLPI,TRERF1,PACSIN1,OPRL1,GRIA3,PRKCG,DACH2,STRIP2,TNNI3,DPP6,UNC13A,OLFM1,COL5A1,PNCK,DUSP9,GGT7,ARHGEF9,NPHP4,ZNF304,DLG4,CHRM3,MEIS2,NGF,GRHL1,KCTD1,ANKRD6,PLXNC1,SAP130,ABI1,ODF2,PAK6,CGREF1,RBP4,HCN4,PIANP,CCDC65,CDAN1,CELF6,NTRK3,CDH13,GNAL,MBD1,TNFRSF11A,CARM1,PTPRF,IGSF3,STRIP1,PIP5K1A,UBAP2L,CDCA7,PTH2R,TMEM108,MED12L,GLRA3,PLK2,CPLX2,MLIP,PNLDC1,SYTL5,SLC39A4,PTGES,RGR,CELF1,CAPN5,CACNA1C,BTBD11,PTPRO,TMEM132D,CAMK4,GRIA4,PTPRR,CACNA2D1,PRKCA,OBSCN,TRIM11,SRSF12,GRIA1,ADCY8,ADAMTS3,CDK20,KCNS2,RAB11FIP1,HTR6,RGS12,CALM3,CYGB,SHANK2,CAMK2N1,PEA15,TRIM17,NEUROD1,CDC42EP3,DCLK3,PRKCD,LRPAP1,CAMKV,CARTPT,CITED2,ADCY1,CSMD3,DACT1,OXGR1,CACNB2,LIPC,LRTM2,SCN3B,TUB,TAC3,NYAP1,SMAD3,STIM1,PRRT2,CACNB3,EEF2,CHRM1,PKIG,STXBP6,SLC25A6,WNT10B,PYDC1,NLGN2,DCLK2,VSTM2A,LONRF2,GPR27,PDGFD,KCNK3,HOPX,ENC1,PLEKHG5,C2CD2L,ARNT2,MOB1B,ZCCHC12,NPPA,RMI2,LRRTM4,PER1,HTR1D,PENK,POLR2A,DDN,GPR88,TNRC18,RGS6,CCBE1,GRIN2A,BTBD9,SEPT5,USP18,SYN3,RASA3,FFAR4,GNG2,ZNF286A,SHISA7,RELN,GRM7,PRTN3,SYNGAP1,ADARB1,HTT,SIPA1L1,KCNMB2,SPTAN1,CACNA1E,PNMA5,TCEAL6,PPP1R10,MT1H,TBC1D26,SIAH3,PRKDC,CUX1,DOC2B,GRIN2B",1.01485611454266
"276","pink",TRUE,0.000137,2069,427,88,0.206,0.043,"GO:0032879","BP",2,"regulation of localization",3,"ITGA3,CACNG3,NOS2,BAIAP3,NEDD4L,PKP2,STYK1,IPO5,KCNAB2,CAMK2A,SEMA3C,ACTN2,RFX3,KCNN2,CHRD,NLRP1,JPH4,EPB41L4B,TM9SF4,NECAB2,SYT17,JPH1,CLIP3,RAB3A,MET,TFR2,CEP72,DPYSL3,IGFBP5,KCNIP2,PTK2B,HPCA,PACSIN1,DPP6,ZNF304,DLG4,RBP4,HCN4,CCDC65,NTRK3,CDH13,TNFRSF11A,CPLX2,SYTL5,CACNA1C,PTPRO,PTPRR,CACNA2D1,PRKCA,KCNS2,RAB11FIP1,CALM3,PEA15,TRIM17,NEUROD1,PRKCD,LRPAP1,CARTPT,CITED2,CACNB2,SCN3B,TUB,SMAD3,STIM1,PRRT2,CACNB3,CHRM1,STXBP6,SLC25A6,PYDC1,NLGN2,VSTM2A,PDGFD,C2CD2L,NPPA,PER1,SEPT5,FFAR4,SHISA7,RELN,GRM7,PRTN3,ADARB1,HTT,CACNA1E,TBC1D26,SIAH3,DOC2B",3.48848995415331
"277","pink",TRUE,2.75e-06,1307,427,68,0.159,0.052,"GO:0051049","BP",2,"regulation of transport",4,"CACNG3,NOS2,BAIAP3,NEDD4L,PKP2,STYK1,IPO5,KCNAB2,CAMK2A,ACTN2,RFX3,KCNN2,NLRP1,JPH4,TM9SF4,NECAB2,SYT17,JPH1,CLIP3,RAB3A,TFR2,KCNIP2,PTK2B,HPCA,PACSIN1,DPP6,DLG4,RBP4,CDH13,TNFRSF11A,CPLX2,SYTL5,CACNA1C,CACNA2D1,PRKCA,KCNS2,RAB11FIP1,CALM3,PEA15,NEUROD1,PRKCD,LRPAP1,CARTPT,CACNB2,SCN3B,TUB,SMAD3,STIM1,PRRT2,CACNB3,CHRM1,STXBP6,SLC25A6,PYDC1,NLGN2,C2CD2L,NPPA,PER1,SEPT5,FFAR4,RELN,GRM7,PRTN3,HTT,CACNA1E,TBC1D26,SIAH3,DOC2B",3.85637431299117
"278","pink",TRUE,9.8e-05,209,427,21,0.049,0.1,"GO:0032409","BP",2,"regulation of transporter activity",1,"CACNG3,NEDD4L,ACTN2,JPH4,JPH1,KCNIP2,PTK2B,HPCA,DLG4,CACNA2D1,KCNS2,CALM3,PRKCD,CACNB2,SCN3B,STIM1,CACNB3,NLGN2,NPPA,RELN,HTT",6.20206039008249
"279","pink",TRUE,0.0302,74,427,10,0.023,0.135,"GO:0032411","BP",2,"positive regulation of transporter activity",2,"ACTN2,CACNA2D1,CALM3,PRKCD,CACNB2,STIM1,CACNB3,NPPA,RELN,HTT",7.37173060001632
"280","pink",TRUE,2.35e-08,5426,427,196,0.459,0.036,"GO:0023052","BP",2,"signaling",1,"SARM1,CAMKK1,ARHGAP33,ITGA3,CACNG3,AP2B1,GGCT,NOS2,BAIAP3,RHOBTB2,GABRA3,CD6,CCDC88C,LRRC7,PKP2,PSD,STYK1,LTK,GLP2R,DGKA,NGEF,MEF2A,SPTB,CNGB1,CAMK2A,ARHGAP10,PAK3,ACTN2,EPHA6,RFX3,KCNN2,DLG3,PTHLH,CHRD,PITPNM2,JPH4,RASD2,ASB2,ZNF516,FGD1,MGRN1,NECAB2,SYT17,JPH1,CLIP3,ATP1A3,GRIN2D,RAB3A,DLX5,MET,TFR2,RAPGEFL1,EFNB3,GABRA4,NRXN2,CAMKK2,CUX2,PRPH2,PDE8B,RASGRF2,OTOF,IGFBP5,STK25,ARID1A,SLC8A2,CNR1,KCNIP2,PTK2B,CHRNA2,BICC1,GPR83,OPRL1,GRIA3,PRKCG,TNNI3,UNC13A,OLFM1,PNCK,DUSP9,ARHGEF9,NPHP4,ZNF304,DLG4,CHRM3,NGF,ANKRD6,PCDH8,ABI1,PAK6,RBP4,HCN4,NTRK3,CDH13,GNAL,TNFRSF11A,CARM1,PTPRF,IGSF3,PIP5K1A,PTH2R,TMEM108,GLRA3,PLK2,CPLX2,SYTL5,SLC39A4,PTGES,CACNA1B,RGR,CAPN5,CACNA1C,BTBD11,PTPRO,CAMK4,GRIA4,PTPRR,CACNA2D1,PRKCA,OBSCN,GRIA1,ADCY8,ADAMTS3,RAB11FIP1,HTR6,MPZ,RGS12,CALM3,SHANK2,CAMK2N1,PEA15,NEUROD1,CDC42EP3,DCLK3,PRKCD,LRPAP1,CAMKV,CARTPT,CITED2,ADCY1,DACT1,OXGR1,CACNB2,LRTM2,SCN3B,TAC3,NYAP1,SMAD3,STIM1,PRRT2,CACNB3,CHRM1,SLC25A6,WNT10B,PYDC1,NLGN2,DCLK2,GPR27,PDGFD,KCNK3,PLEKHG5,C2CD2L,MOB1B,ZCCHC12,NPPA,LRRTM4,PER1,HTR1D,PENK,POLR2A,GPR88,RGS6,CCBE1,GRIN2A,BTBD9,SEPT5,USP18,SYN3,RASA3,FFAR4,GNG2,SHISA7,RELN,GRM7,PRTN3,SYNGAP1,HTT,SIPA1L1,KCNMB2,SPTAN1,DLGAP2,CACNA1E,PCDHGA5,PRKDC,PCDHGA11,DOC2B,GRIN2B",1.93831330419893
"281","pink",TRUE,0.000174,143,427,17,0.04,0.119,"GO:0035637","BP",2,"multicellular organismal signaling",2,"CACNG3,PKP2,MEF2A,KCNN2,ATP1A3,SLC8A2,HCN4,CACNA1C,CACNA2D1,CALM3,CARTPT,CACNB2,SCN3B,STIM1,KCNK3,NPPA,KCNMB2",6.57380446822319
"282","pink",TRUE,0.00632,2601,427,98,0.23,0.038,"GO:0023051","BP",2,"regulation of signaling",2,"SARM1,ARHGAP33,ITGA3,CACNG3,NOS2,BAIAP3,RHOBTB2,NGEF,CNGB1,CAMK2A,ARHGAP10,RFX3,CHRD,JPH4,RASD2,FGD1,MGRN1,NECAB2,JPH1,CLIP3,GRIN2D,RAB3A,MET,TFR2,CUX2,RASGRF2,IGFBP5,STK25,SLC8A2,PTK2B,BICC1,UNC13A,DUSP9,ARHGEF9,NPHP4,DLG4,NGF,ANKRD6,PAK6,RBP4,NTRK3,CDH13,TNFRSF11A,CARM1,PIP5K1A,TMEM108,PLK2,CPLX2,CACNA1C,PTPRO,PTPRR,PRKCA,OBSCN,ADAMTS3,RAB11FIP1,HTR6,RGS12,CALM3,SHANK2,CAMK2N1,PEA15,NEUROD1,PRKCD,LRPAP1,CARTPT,CITED2,DACT1,LRTM2,SMAD3,STIM1,PRRT2,SLC25A6,PYDC1,NLGN2,PDGFD,PLEKHG5,C2CD2L,NPPA,LRRTM4,PER1,RGS6,CCBE1,GRIN2A,BTBD9,SEPT5,USP18,SYN3,RASA3,FFAR4,SHISA7,RELN,GRM7,SYNGAP1,HTT,SIPA1L1,CACNA1E,DOC2B,GRIN2B",3.16894886455607
"283","pink",TRUE,1.6e-06,375,427,32,0.075,0.085,"GO:0044057","BP",2,"regulation of system process",1,"CELF2,PKP2,MEF2A,KCNN2,ATP1A3,CUX2,SLC8A2,KCNIP2,PTK2B,TNNI3,DLG4,CHRM3,HCN4,TMEM108,MLIP,CACNA1C,PTPRO,CACNA2D1,PRKCA,RAB11FIP1,CALM3,NEUROD1,CARTPT,CACNB2,SCN3B,STIM1,CHRM1,NLGN2,KCNK3,NPPA,RELN,KCNMB2",5.03485643354364
"284","pink",TRUE,0.000266,202,427,20,0.047,0.099,"GO:1903522","BP",2,"regulation of blood circulation",2,"CELF2,PKP2,MEF2A,KCNN2,ATP1A3,SLC8A2,KCNIP2,TNNI3,CHRM3,HCN4,CACNA1C,CACNA2D1,CALM3,CACNB2,SCN3B,STIM1,CHRM1,KCNK3,NPPA,KCNMB2",5.62152013370113
"285","pink",TRUE,0.00298,174,427,17,0.04,0.098,"GO:0008016","BP",2,"regulation of heart contraction",3,"CELF2,PKP2,MEF2A,KCNN2,ATP1A3,SLC8A2,KCNIP2,TNNI3,HCN4,CACNA1C,CACNA2D1,CALM3,CACNB2,SCN3B,STIM1,KCNK3,NPPA",5.8885416911874
"286","pink",TRUE,0.000616,105,427,14,0.033,0.133,"GO:0061337","BP",2,"cardiac conduction",4,"PKP2,MEF2A,KCNN2,ATP1A3,SLC8A2,HCN4,CACNA1C,CACNA2D1,CALM3,CACNB2,SCN3B,STIM1,KCNK3,NPPA",7.08114576790657
"287","pink",TRUE,5.27e-08,5433,427,195,0.457,0.036,"GO:0007154","BP",2,"cell communication",1,"SARM1,CAMKK1,ARHGAP33,ITGA3,CACNG3,AP2B1,GGCT,NOS2,BAIAP3,RHOBTB2,GABRA3,CD6,CCDC88C,LRRC7,PKP2,PSD,STYK1,LTK,GLP2R,DGKA,NGEF,MEF2A,SPTB,CNGB1,CAMK2A,ARHGAP10,PAK3,ACTN2,EPHA6,RFX3,KCNN2,DLG3,PTHLH,CHRD,PITPNM2,JPH4,RASD2,ASB2,ZNF516,FGD1,MGRN1,NECAB2,SYT17,JPH1,CLIP3,ATP1A3,GRIN2D,RAB3A,DLX5,MET,TFR2,RAPGEFL1,EFNB3,GABRA4,NRXN2,CAMKK2,CUX2,PRPH2,PDE8B,RASGRF2,OTOF,IGFBP5,STK25,ARID1A,SLC8A2,CNR1,KCNIP2,PTK2B,CHRNA2,BICC1,GPR83,OPRL1,GRIA3,PRKCG,TNNI3,UNC13A,OLFM1,PNCK,DUSP9,ARHGEF9,NPHP4,ZNF304,DLG4,CHRM3,NGF,ANKRD6,PCDH8,ABI1,PAK6,RBP4,HCN4,NTRK3,CDH13,GNAL,TNFRSF11A,CARM1,PTPRF,IGSF3,PIP5K1A,PTH2R,TMEM108,GLRA3,PLK2,CPLX2,SYTL5,SLC39A4,PTGES,CACNA1B,RGR,CAPN5,CACNA1C,BTBD11,PTPRO,CAMK4,GRIA4,PTPRR,CACNA2D1,PRKCA,OBSCN,GRIA1,ADCY8,ADAMTS3,RAB11FIP1,HTR6,MPZ,RGS12,CALM3,SHANK2,CAMK2N1,PEA15,NEUROD1,CDC42EP3,DCLK3,PRKCD,LRPAP1,CAMKV,CARTPT,CITED2,ADCY1,DACT1,OXGR1,CACNB2,LRTM2,SCN3B,TAC3,NYAP1,SMAD3,PRRT2,CACNB3,CHRM1,SLC25A6,WNT10B,PYDC1,NLGN2,DCLK2,GPR27,PDGFD,KCNK3,PLEKHG5,C2CD2L,MOB1B,ZCCHC12,NPPA,LRRTM4,PER1,HTR1D,PENK,POLR2A,GPR88,RGS6,CCBE1,GRIN2A,BTBD9,SEPT5,USP18,SYN3,RASA3,FFAR4,GNG2,SHISA7,RELN,GRM7,PRTN3,SYNGAP1,HTT,SIPA1L1,KCNMB2,SPTAN1,DLGAP2,CACNA1E,PCDHGA5,PRKDC,PCDHGA11,DOC2B,GRIN2B",1.91056296352098
"288","pink",TRUE,1.77e-15,1194,427,83,0.194,0.07,"GO:0007267","BP",2,"cell-cell signaling",2,"ITGA3,AP2B1,NOS2,BAIAP3,PKP2,CAMK2A,RFX3,KCNN2,DLG3,PTHLH,SYT17,GRIN2D,RAB3A,TFR2,EFNB3,NRXN2,CUX2,OTOF,SLC8A2,KCNIP2,PTK2B,CHRNA2,BICC1,OPRL1,UNC13A,NPHP4,DLG4,CHRM3,NGF,ANKRD6,PCDH8,RBP4,HCN4,TNFRSF11A,TMEM108,GLRA3,PLK2,CPLX2,SYTL5,CACNA1B,CACNA1C,PTPRO,CACNA2D1,PRKCA,GRIA1,RAB11FIP1,HTR6,MPZ,SHANK2,NEUROD1,CARTPT,DACT1,CACNB2,SCN3B,PRRT2,CACNB3,CHRM1,SLC25A6,WNT10B,NLGN2,KCNK3,C2CD2L,HTR1D,PENK,GPR88,GRIN2A,BTBD9,SEPT5,SYN3,FFAR4,GNG2,SHISA7,RELN,GRM7,SYNGAP1,SIPA1L1,KCNMB2,DLGAP2,CACNA1E,PCDHGA5,PCDHGA11,DOC2B,GRIN2B",4.22868157605703
"289","pink",TRUE,5.73e-18,412,427,50,0.117,0.121,"GO:0099536","BP",2,"synaptic signaling",3,"BAIAP3,CAMK2A,DLG3,SYT17,GRIN2D,RAB3A,NRXN2,CUX2,OTOF,SLC8A2,KCNIP2,PTK2B,CHRNA2,OPRL1,UNC13A,DLG4,CHRM3,TMEM108,GLRA3,PLK2,CPLX2,SYTL5,CACNA1B,GRIA1,HTR6,MPZ,SHANK2,CACNB2,PRRT2,CACNB3,CHRM1,NLGN2,KCNK3,HTR1D,PENK,GPR88,GRIN2A,BTBD9,SEPT5,SYN3,SHISA7,RELN,GRM7,SYNGAP1,SIPA1L1,KCNMB2,DLGAP2,CACNA1E,DOC2B,GRIN2B",NA
"290","pink",TRUE,5.73e-18,412,427,50,0.117,0.121,"GO:0099537","BP",2,"trans-synaptic signaling",4,"BAIAP3,CAMK2A,DLG3,SYT17,GRIN2D,RAB3A,NRXN2,CUX2,OTOF,SLC8A2,KCNIP2,PTK2B,CHRNA2,OPRL1,UNC13A,DLG4,CHRM3,TMEM108,GLRA3,PLK2,CPLX2,SYTL5,CACNA1B,GRIA1,HTR6,MPZ,SHANK2,CACNB2,PRRT2,CACNB3,CHRM1,NLGN2,KCNK3,HTR1D,PENK,GPR88,GRIN2A,BTBD9,SEPT5,SYN3,SHISA7,RELN,GRM7,SYNGAP1,SIPA1L1,KCNMB2,DLGAP2,CACNA1E,DOC2B,GRIN2B",NA
"291","pink",TRUE,5.14e-18,411,427,50,0.117,0.122,"GO:0098916","BP",2,"anterograde trans-synaptic signaling",5,"BAIAP3,CAMK2A,DLG3,SYT17,GRIN2D,RAB3A,NRXN2,CUX2,OTOF,SLC8A2,KCNIP2,PTK2B,CHRNA2,OPRL1,UNC13A,DLG4,CHRM3,TMEM108,GLRA3,PLK2,CPLX2,SYTL5,CACNA1B,GRIA1,HTR6,MPZ,SHANK2,CACNB2,PRRT2,CACNB3,CHRM1,NLGN2,KCNK3,HTR1D,PENK,GPR88,GRIN2A,BTBD9,SEPT5,SYN3,SHISA7,RELN,GRM7,SYNGAP1,SIPA1L1,KCNMB2,DLGAP2,CACNA1E,DOC2B,GRIN2B",NA
"292","pink",TRUE,5.14e-18,411,427,50,0.117,0.122,"GO:0007268","BP",2,"chemical synaptic transmission",6,"BAIAP3,CAMK2A,DLG3,SYT17,GRIN2D,RAB3A,NRXN2,CUX2,OTOF,SLC8A2,KCNIP2,PTK2B,CHRNA2,OPRL1,UNC13A,DLG4,CHRM3,TMEM108,GLRA3,PLK2,CPLX2,SYTL5,CACNA1B,GRIA1,HTR6,MPZ,SHANK2,CACNB2,PRRT2,CACNB3,CHRM1,NLGN2,KCNK3,HTR1D,PENK,GPR88,GRIN2A,BTBD9,SEPT5,SYN3,SHISA7,RELN,GRM7,SYNGAP1,SIPA1L1,KCNMB2,DLGAP2,CACNA1E,DOC2B,GRIN2B",4.72522598732577
"293","pink",TRUE,0.0122,53,427,9,0.021,0.17,"GO:0086065","BP",2,"cell communication involved in cardiac conduction",2,"PKP2,KCNN2,ATP1A3,HCN4,CACNA1C,CACNA2D1,CALM3,CACNB2,SCN3B",7.48227247441614
"294","pink",TRUE,0.016,30,427,7,0.016,0.233,"GO:0086019","BP",2,"cell-cell signaling involved in cardiac conduction",3,"PKP2,KCNN2,HCN4,CACNA1C,CACNA2D1,CACNB2,SCN3B",8.08840827798646
"295","pink",TRUE,1.11e-05,279,427,26,0.061,0.093,"GO:0023061","BP",2,"signal release",1,"NOS2,BAIAP3,CAMK2A,RFX3,SYT17,RAB3A,TFR2,NRXN2,OTOF,UNC13A,RBP4,SYTL5,CACNA1C,PRKCA,RAB11FIP1,NEUROD1,CARTPT,PRRT2,SLC25A6,NLGN2,C2CD2L,SEPT5,SYN3,FFAR4,CACNA1E,DOC2B",5.35527839248722
"296","pink",TRUE,0.0114,98,427,12,0.028,0.122,"GO:0099643","BP",2,"signal release from synapse",2,"BAIAP3,CAMK2A,SYT17,RAB3A,NRXN2,OTOF,UNC13A,SYTL5,PRRT2,SEPT5,SYN3,DOC2B",NA
"297","pink",TRUE,0.0419,190,427,16,0.037,0.084,"GO:0046879","BP",2,"hormone secretion",2,"NOS2,BAIAP3,RFX3,TFR2,RBP4,CACNA1C,PRKCA,RAB11FIP1,NEUROD1,CARTPT,SLC25A6,NLGN2,C2CD2L,FFAR4,CACNA1E,DOC2B",5.80748468177359
"298","pink",TRUE,4.41e-05,319,427,27,0.063,0.085,"GO:0034762","BP",2,"regulation of transmembrane transport",1,"CACNG3,NEDD4L,KCNAB2,ACTN2,KCNN2,JPH4,JPH1,CLIP3,KCNIP2,PTK2B,HPCA,DPP6,DLG4,CACNA1C,CACNA2D1,KCNS2,CALM3,PEA15,CACNB2,SCN3B,STIM1,CACNB3,NLGN2,NPPA,FFAR4,RELN,HTT",5.47519217955509
"299","pink",TRUE,0.000176,197,427,20,0.047,0.102,"GO:0022898","BP",2,"regulation of transmembrane transporter activity",2,"CACNG3,NEDD4L,ACTN2,JPH4,JPH1,KCNIP2,PTK2B,HPCA,DLG4,CACNA2D1,KCNS2,CALM3,CACNB2,SCN3B,STIM1,CACNB3,NLGN2,NPPA,RELN,HTT",6.25773339250873
