"","query.number","significant","p.value","term.size","query.size","overlap.size","precision","recall","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"661","royalblue",TRUE,0.00513,14534,496,442,0.891,0.03,"GO:0044464","CC",5,"cell part",1,"HECW1,THSD7A,MSL3,CDKL5,ADAM22,SPAG9,CSDE1,UBE3C,CLCN6,RABGAP1,RUFY3,MRE11A,AKAP11,RABEP1,PIAS1,INPP4A,ARAP2,SLC4A8,MAPK9,FNIP2,RC3H2,APPBP2,EIF4B,BTBD1,SLK,PDE4A,KDM4A,ATG2B,EVI5,MEF2A,KIF2A,RORA,MAPK6,PABPC1,ATP2B1,SEL1L,AFF4,SMC1A,FBXW11,NUAK1,EIF4G3,SLC25A40,BCAP29,KIFAP3,TPD52,PPP1R12B,DCX,ITGA8,UBE2K,DDX1,RIMS1,RIF1,UBA5,EPB41L3,GSK3B,KAT6A,TNPO1,PDS5B,CYLD,APLP2,EFR3B,SCAMP1,HUWE1,TXNDC16,KLHL42,PTPN4,KHSRP,DOCK3,USP48,DLD,SLC17A6,G2E3,BCL2L13,SF3A1,ADRBK2,RBFOX2,ZC3H14,RPS6KA5,TRIP11,SEC23A,LPIN2,MIB1,KLHL4,NDFIP2,DNAJC3,RBL2,HERC1,MYEF2,NBN,RAB2A,MTPN,TMEM106B,TLE4,MAPK8,BMPR1A,TNKS2,CPEB3,TFAM,MTMR4,TRIM37,RPS6KB1,PSMD11,LUC7L3,PRKAR1A,TBC1D9,INPP4B,CLCN3,DHX15,GLRB,RAPGEF2,PPP6R3,DDX6,MADD,PPM1H,PARP11,SLC38A1,CEP85L,SERINC1,PHACTR1,GPR63,HBS1L,PDE10A,TMEM30A,PAPD7,COL4A3BP,PCDHB3,PPP2CA,TRIM23,KPNA1,FGF12,ACAP2,ATP6V1A,ACVR2B,PEX5L,INO80D,ADAM23,SPTBN1,RTN4,GALNT3,CHMP3,SLC9A2,MSH6,ASH1L,MEF2D,DNAJC6,MFN2,UCHL5,C1ORF109,RIMS3,AKT3,SSX2IP,CAMSAP2,SATB2,ATL2,GOT1,GRIA2,ADRA1A,TSHZ3,PIK3CA,COPA,MED13L,OPTN,ACVR1C,LPGAT1,AGO2,ARFGEF2,ATP8A1,USP9X,DEK,DSTN,KLC1,SGPP1,KLHDC10,TMOD2,REEP5,CAMSAP1,UBE4B,AKAP12,TBC1D5,KIF3A,NDFIP1,BTBD3,SERINC3,DCTN4,MYH10,SORT1,NAPG,GRHL1,ROCK2,FBXO18,GOLM1,ISCA1,CEP350,USP37,SLC41A2,VPS36,LMO7,SCN2A,RPS6KC1,STAM,STXBP1,RNF38,SORL1,KIF23,SEMA6D,ACTR2,PREPL,FBXO11,ABI2,USP8,G3BP2,SEPT11,CNOT6L,KIF21A,MTMR6,RDH16,MBNL2,RTN1,NCOA2,FTO,PDPK1,VPS53,NPEPPS,RPRD1A,APP,PRKACB,STRIP1,CDC42BPA,ASXL2,SCN1A,SLC4A10,UNC80,CNTN4,ITGA9,IQSEC1,TMF1,STXBP5L,ANK2,MARCH6,PLK2,DDX46,GABRB2,NCAPG2,ZMYM3,MTDH,LRP12,INA,INCENP,ITPR1,CACNA1C,SLC2A13,CSNK1G3,AKAP6,AP1S3,RABGAP1L,MGAT5,TGOLN2,SPOCK1,ZFP36L2,GPD1L,PTPRK,ASAP1,TRIP12,CACNA2D1,SORBS2,ATP6V1C1,HSPA13,MICU3,DCK,ADAMTSL3,NPTN,BAG4,APPL1,DYRK1A,UBN2,KCNB1,DYNC1I1,SV2A,UBR1,FAM131B,TAOK1,ADAR,ADCY9,ZYG11B,PRKAA2,KCNT2,DDR2,B3GALNT2,PPM1L,GMPS,SLMAP,SMIM14,RPP14,LZTFL1,ZNF148,YEATS2,UBXN7,DNAJB14,RNF180,SLC25A46,RICTOR,STXBP5,ZNF704,KCNV1,OXR1,PHAX,PDP1,EML5,ENOX2,HPRT1,TRUB1,TC2N,CPSF2,NELL1,KCNC2,API5,COX11,CUL5,IDH3A,PRKCB,HDGFRP3,CCDC68,TMEM135,CASC4,AP1G1,DCTN5,STX3,SCG5,MAP1A,NUDT21,SERTAD3,SETD5,HOOK3,RBPJ,CDC40,MECP2,RGPD8,NLGN1,KLF13,HNRNPA3,USP47,EMB,DLGAP1,USP32,FAM98B,ANO5,PRNP,ZNF217,SRGAP2C,RCAN2,THEMIS,CYP7B1,DMXL1,OXSR1,RAPH1,SCAI,EIF1AX,PHC3,LEMD3,MGA,CNTNAP2,NR1D2,VCPIP1,CADM2,PSMD2,PPM1E,PCSK1,DPP10,ZDHHC21,TCP11L1,SMCR8,KCNA2,NR2C2,SLITRK1,PLEKHM3,KLHL11,SUZ12,PTPN11,NRXN1,SLC36A4,YIPF6,ERCC6L2,ATP6AP2,CACNB4,TRAPPC6B,SATB1,PLCB1,TTC3,RGS6,SLC8A1,NEB,TBK1,MAP7D2,DRD1,LSAMP,SP1,KCNQ5,RNPC3,MYT1L,LYRM7,USP7,UBQLN2,COL25A1,TSPYL1,SRGAP3,FAM217B,NF1,CD47,SCN8A,KPNA5,ARHGEF12,FAM3C,ZNF470,IGF2R,LRRC8B,ENTPD4,MYO5A,VPS13A,MIER1,PEG3,CALM1,SLC9A6,CDC42BPB,MTOR,SREBF2,PJA2,CHIC1,COL5A2,PPP1R10,MZT1,SLC35B4,ANKRD28,ISPD,UBXN2B,DDX3X,PCDHA12,ALG11,ZBED6,LYPD8,GTF2I,DACH1,NEFL",0.265597498722559
"662","royalblue",TRUE,0.000535,683,496,44,0.089,0.064,"GO:0097458","CC",5,"neuron part",2,"CDKL5,ADAM22,RUFY3,MAPK9,DCX,RIMS1,EPB41L3,GSK3B,SLC17A6,ZC3H14,MAPK8,CPEB3,CLCN3,RAPGEF2,KPNA1,SPTBN1,RIMS3,GRIA2,ARFGEF2,USP9X,KLC1,SCN2A,APP,CNTN4,PLK2,CACNA1C,SPOCK1,NPTN,DYRK1A,KCNB1,SV2A,PRKAA2,KCNC2,STX3,MAP1A,NLGN1,PRNP,CNTNAP2,KCNA2,NRXN1,NF1,SCN8A,MYO5A,NEFL",3.44509493377359
"663","royalblue",TRUE,0.00985,280,496,23,0.046,0.082,"GO:0036477","CC",5,"somatodendritic compartment",3,"CDKL5,RUFY3,GSK3B,ZC3H14,MAPK8,CPEB3,RAPGEF2,KPNA1,GRIA2,ARFGEF2,APP,PLK2,DYRK1A,KCNB1,PRKAA2,KCNC2,MAP1A,NLGN1,PRNP,CNTNAP2,KCNA2,NRXN1,NF1",4.34532015437069
"664","royalblue",TRUE,0.000402,517,496,37,0.075,0.072,"GO:0043005","CC",5,"neuron projection",3,"CDKL5,ADAM22,RUFY3,MAPK9,DCX,EPB41L3,GSK3B,ZC3H14,MAPK8,CPEB3,RAPGEF2,KPNA1,SPTBN1,GRIA2,ARFGEF2,USP9X,KLC1,SCN2A,APP,CNTN4,PLK2,SPOCK1,DYRK1A,KCNB1,PRKAA2,KCNC2,STX3,MAP1A,NLGN1,PRNP,CNTNAP2,KCNA2,NRXN1,NF1,SCN8A,MYO5A,NEFL",3.9447303606257
"665","royalblue",TRUE,2.13e-07,218,496,27,0.054,0.124,"GO:0030424","CC",5,"axon",4,"CDKL5,ADAM22,RUFY3,EPB41L3,GSK3B,ZC3H14,MAPK8,SPTBN1,USP9X,KLC1,SCN2A,APP,CNTN4,SPOCK1,DYRK1A,KCNB1,PRKAA2,KCNC2,STX3,MAP1A,CNTNAP2,KCNA2,NRXN1,NF1,SCN8A,MYO5A,NEFL",5.06462004774109
"666","royalblue",TRUE,0.000872,207,496,21,0.042,0.101,"GO:0097447","CC",5,"dendritic tree",4,"CDKL5,RUFY3,GSK3B,ZC3H14,MAPK8,CPEB3,KPNA1,GRIA2,ARFGEF2,APP,PLK2,DYRK1A,KCNB1,PRKAA2,KCNC2,MAP1A,NLGN1,PRNP,CNTNAP2,KCNA2,NF1",11.1376645818415
"667","royalblue",TRUE,0.0487,735,496,41,0.083,0.056,"GO:0044463","CC",5,"cell projection part",2,"CDKL5,RUFY3,KIF2A,KIFAP3,EPB41L3,GSK3B,CYLD,ZC3H14,MAPK8,CPEB3,PRKAR1A,KPNA1,SPTBN1,SSX2IP,GRIA2,ARFGEF2,USP9X,KLC1,KIF3A,SCN2A,ABI2,APP,PRKACB,PLK2,SPOCK1,DYRK1A,KCNB1,PRKAA2,KCNC2,CCDC68,STX3,MAP1A,NLGN1,PRNP,CNTNAP2,KCNA2,NRXN1,DRD1,NF1,SCN8A,MYO5A",4.00357086064863
"668","royalblue",TRUE,0.0487,735,496,41,0.083,0.056,"GO:0120038","CC",5,"plasma membrane bounded cell projection part",3,"CDKL5,RUFY3,KIF2A,KIFAP3,EPB41L3,GSK3B,CYLD,ZC3H14,MAPK8,CPEB3,PRKAR1A,KPNA1,SPTBN1,SSX2IP,GRIA2,ARFGEF2,USP9X,KLC1,KIF3A,SCN2A,ABI2,APP,PRKACB,PLK2,SPOCK1,DYRK1A,KCNB1,PRKAA2,KCNC2,CCDC68,STX3,MAP1A,NLGN1,PRNP,CNTNAP2,KCNA2,NRXN1,DRD1,NF1,SCN8A,MYO5A",NA
"669","royalblue",TRUE,0.00308,136,496,16,0.032,0.118,"GO:0033267","CC",5,"axon part",4,"CDKL5,RUFY3,EPB41L3,ZC3H14,SPTBN1,USP9X,KLC1,SCN2A,SPOCK1,STX3,MAP1A,CNTNAP2,KCNA2,NRXN1,SCN8A,MYO5A",5.77637241613207
"670","royalblue",TRUE,0.0103,35,496,8,0.016,0.229,"GO:0044304","CC",5,"main axon",5,"EPB41L3,SPTBN1,SCN2A,SPOCK1,MAP1A,CNTNAP2,KCNA2,SCN8A",6.79385915998781
"671","royalblue",TRUE,0.000682,204,496,21,0.042,0.103,"GO:0030425","CC",5,"dendrite",4,"CDKL5,RUFY3,GSK3B,ZC3H14,MAPK8,CPEB3,KPNA1,GRIA2,ARFGEF2,APP,PLK2,DYRK1A,KCNB1,PRKAA2,KCNC2,MAP1A,NLGN1,PRNP,CNTNAP2,KCNA2,NF1",4.96596398443058
"672","royalblue",TRUE,5.64e-07,12325,496,404,0.815,0.033,"GO:0005622","CC",5,"intracellular",2,"HECW1,MSL3,CDKL5,SPAG9,CSDE1,UBE3C,CLCN6,RABGAP1,RUFY3,MRE11A,AKAP11,RABEP1,PIAS1,INPP4A,ARAP2,MAPK9,FNIP2,RC3H2,APPBP2,EIF4B,BTBD1,SLK,PDE4A,KDM4A,ATG2B,EVI5,MEF2A,KIF2A,RORA,MAPK6,PABPC1,ATP2B1,SEL1L,AFF4,SMC1A,FBXW11,NUAK1,EIF4G3,SLC25A40,BCAP29,KIFAP3,TPD52,PPP1R12B,DCX,ITGA8,UBE2K,DDX1,RIMS1,RIF1,UBA5,EPB41L3,GSK3B,KAT6A,TNPO1,PDS5B,CYLD,APLP2,SCAMP1,HUWE1,TXNDC16,KLHL42,PTPN4,KHSRP,DOCK3,USP48,DLD,SLC17A6,G2E3,BCL2L13,SF3A1,ADRBK2,RBFOX2,ZC3H14,RPS6KA5,TRIP11,SEC23A,LPIN2,MIB1,KLHL4,NDFIP2,DNAJC3,RBL2,HERC1,MYEF2,NBN,RAB2A,MTPN,TMEM106B,TLE4,MAPK8,TNKS2,CPEB3,TFAM,MTMR4,TRIM37,RPS6KB1,PSMD11,LUC7L3,PRKAR1A,TBC1D9,INPP4B,CLCN3,DHX15,RAPGEF2,PPP6R3,DDX6,MADD,PPM1H,PARP11,CEP85L,SERINC1,PHACTR1,GPR63,HBS1L,PDE10A,TMEM30A,PAPD7,COL4A3BP,PPP2CA,TRIM23,KPNA1,FGF12,ACAP2,ATP6V1A,ACVR2B,PEX5L,INO80D,SPTBN1,RTN4,GALNT3,CHMP3,MSH6,ASH1L,MEF2D,DNAJC6,MFN2,UCHL5,C1ORF109,AKT3,SSX2IP,CAMSAP2,SATB2,ATL2,GOT1,GRIA2,ADRA1A,TSHZ3,PIK3CA,COPA,MED13L,OPTN,LPGAT1,AGO2,ARFGEF2,ATP8A1,USP9X,DEK,DSTN,KLC1,SGPP1,KLHDC10,TMOD2,REEP5,CAMSAP1,UBE4B,AKAP12,TBC1D5,KIF3A,NDFIP1,BTBD3,DCTN4,MYH10,SORT1,NAPG,GRHL1,ROCK2,FBXO18,GOLM1,ISCA1,CEP350,USP37,VPS36,LMO7,RPS6KC1,STAM,STXBP1,RNF38,SORL1,KIF23,SEMA6D,ACTR2,PREPL,FBXO11,ABI2,USP8,G3BP2,SEPT11,CNOT6L,KIF21A,MTMR6,RDH16,MBNL2,RTN1,NCOA2,FTO,PDPK1,VPS53,NPEPPS,RPRD1A,APP,PRKACB,STRIP1,CDC42BPA,ASXL2,SCN1A,IQSEC1,TMF1,STXBP5L,ANK2,MARCH6,PLK2,DDX46,NCAPG2,ZMYM3,MTDH,INA,INCENP,ITPR1,CACNA1C,CSNK1G3,AKAP6,AP1S3,RABGAP1L,MGAT5,TGOLN2,SPOCK1,ZFP36L2,GPD1L,PTPRK,ASAP1,TRIP12,SORBS2,ATP6V1C1,HSPA13,MICU3,DCK,ADAMTSL3,BAG4,APPL1,DYRK1A,UBN2,DYNC1I1,SV2A,UBR1,FAM131B,TAOK1,ADAR,ADCY9,ZYG11B,PRKAA2,DDR2,B3GALNT2,PPM1L,GMPS,SLMAP,SMIM14,RPP14,LZTFL1,ZNF148,YEATS2,UBXN7,DNAJB14,RNF180,SLC25A46,RICTOR,STXBP5,ZNF704,OXR1,PHAX,PDP1,EML5,ENOX2,HPRT1,TRUB1,CPSF2,NELL1,API5,COX11,CUL5,IDH3A,PRKCB,HDGFRP3,CCDC68,TMEM135,CASC4,AP1G1,DCTN5,STX3,SCG5,MAP1A,NUDT21,SERTAD3,SETD5,HOOK3,RBPJ,CDC40,MECP2,RGPD8,NLGN1,KLF13,HNRNPA3,USP47,USP32,FAM98B,ANO5,PRNP,ZNF217,SRGAP2C,RCAN2,THEMIS,CYP7B1,DMXL1,OXSR1,RAPH1,SCAI,EIF1AX,PHC3,LEMD3,MGA,CNTNAP2,NR1D2,VCPIP1,PSMD2,PPM1E,PCSK1,ZDHHC21,TCP11L1,SMCR8,NR2C2,PLEKHM3,KLHL11,SUZ12,PTPN11,NRXN1,SLC36A4,YIPF6,ERCC6L2,ATP6AP2,CACNB4,TRAPPC6B,SATB1,PLCB1,TTC3,RGS6,SLC8A1,NEB,TBK1,MAP7D2,LSAMP,SP1,KCNQ5,RNPC3,MYT1L,LYRM7,USP7,UBQLN2,COL25A1,TSPYL1,SRGAP3,FAM217B,NF1,CD47,SCN8A,KPNA5,ARHGEF12,FAM3C,ZNF470,IGF2R,LRRC8B,ENTPD4,MYO5A,VPS13A,MIER1,PEG3,CALM1,SLC9A6,CDC42BPB,MTOR,SREBF2,PJA2,CHIC1,COL5A2,PPP1R10,MZT1,SLC35B4,ANKRD28,ISPD,UBXN2B,DDX3X,ALG11,ZBED6,GTF2I,DACH1,NEFL",0.535768712823952
"673","royalblue",TRUE,6.47e-06,12227,496,398,0.802,0.033,"GO:0044424","CC",5,"intracellular part",3,"HECW1,MSL3,CDKL5,SPAG9,CSDE1,UBE3C,CLCN6,RABGAP1,RUFY3,MRE11A,AKAP11,RABEP1,PIAS1,INPP4A,ARAP2,MAPK9,FNIP2,RC3H2,APPBP2,EIF4B,BTBD1,SLK,PDE4A,KDM4A,ATG2B,EVI5,MEF2A,KIF2A,RORA,MAPK6,PABPC1,ATP2B1,SEL1L,AFF4,SMC1A,FBXW11,NUAK1,EIF4G3,SLC25A40,BCAP29,KIFAP3,TPD52,PPP1R12B,DCX,ITGA8,UBE2K,DDX1,RIMS1,RIF1,UBA5,EPB41L3,GSK3B,KAT6A,TNPO1,PDS5B,CYLD,APLP2,SCAMP1,HUWE1,TXNDC16,KLHL42,PTPN4,KHSRP,DOCK3,USP48,DLD,SLC17A6,G2E3,BCL2L13,SF3A1,ADRBK2,RBFOX2,ZC3H14,RPS6KA5,TRIP11,SEC23A,LPIN2,MIB1,KLHL4,NDFIP2,DNAJC3,RBL2,HERC1,MYEF2,NBN,RAB2A,MTPN,TMEM106B,TLE4,MAPK8,TNKS2,CPEB3,TFAM,MTMR4,TRIM37,RPS6KB1,PSMD11,LUC7L3,PRKAR1A,INPP4B,CLCN3,DHX15,RAPGEF2,PPP6R3,DDX6,MADD,PPM1H,PARP11,CEP85L,SERINC1,PHACTR1,GPR63,HBS1L,PDE10A,TMEM30A,PAPD7,COL4A3BP,PPP2CA,TRIM23,KPNA1,FGF12,ACAP2,ATP6V1A,ACVR2B,PEX5L,INO80D,SPTBN1,RTN4,GALNT3,CHMP3,MSH6,ASH1L,MEF2D,DNAJC6,MFN2,UCHL5,C1ORF109,SSX2IP,CAMSAP2,SATB2,ATL2,GOT1,GRIA2,ADRA1A,TSHZ3,PIK3CA,COPA,MED13L,OPTN,LPGAT1,AGO2,ARFGEF2,ATP8A1,USP9X,DEK,DSTN,KLC1,SGPP1,KLHDC10,TMOD2,REEP5,CAMSAP1,UBE4B,AKAP12,TBC1D5,KIF3A,NDFIP1,BTBD3,DCTN4,MYH10,SORT1,NAPG,GRHL1,ROCK2,FBXO18,GOLM1,ISCA1,CEP350,USP37,VPS36,LMO7,RPS6KC1,STAM,STXBP1,RNF38,SORL1,KIF23,SEMA6D,ACTR2,PREPL,FBXO11,ABI2,USP8,G3BP2,SEPT11,CNOT6L,KIF21A,MTMR6,RDH16,MBNL2,RTN1,NCOA2,FTO,PDPK1,VPS53,NPEPPS,RPRD1A,APP,PRKACB,STRIP1,CDC42BPA,ASXL2,SCN1A,IQSEC1,TMF1,STXBP5L,ANK2,MARCH6,PLK2,DDX46,NCAPG2,ZMYM3,MTDH,INA,INCENP,ITPR1,CACNA1C,CSNK1G3,AKAP6,AP1S3,RABGAP1L,MGAT5,TGOLN2,SPOCK1,ZFP36L2,GPD1L,PTPRK,ASAP1,TRIP12,SORBS2,ATP6V1C1,HSPA13,MICU3,DCK,ADAMTSL3,BAG4,APPL1,DYRK1A,UBN2,DYNC1I1,SV2A,UBR1,FAM131B,TAOK1,ADAR,ADCY9,ZYG11B,PRKAA2,DDR2,B3GALNT2,PPM1L,GMPS,SLMAP,SMIM14,RPP14,LZTFL1,ZNF148,YEATS2,UBXN7,DNAJB14,SLC25A46,RICTOR,STXBP5,ZNF704,OXR1,PHAX,PDP1,EML5,ENOX2,HPRT1,TRUB1,CPSF2,NELL1,API5,COX11,CUL5,IDH3A,PRKCB,HDGFRP3,CCDC68,TMEM135,CASC4,AP1G1,DCTN5,STX3,SCG5,MAP1A,NUDT21,SERTAD3,SETD5,HOOK3,RBPJ,CDC40,MECP2,RGPD8,NLGN1,KLF13,HNRNPA3,USP47,USP32,FAM98B,PRNP,ZNF217,SRGAP2C,RCAN2,THEMIS,CYP7B1,DMXL1,OXSR1,RAPH1,SCAI,EIF1AX,PHC3,LEMD3,MGA,CNTNAP2,NR1D2,VCPIP1,PSMD2,PPM1E,PCSK1,ZDHHC21,TCP11L1,SMCR8,NR2C2,PLEKHM3,KLHL11,SUZ12,PTPN11,NRXN1,SLC36A4,YIPF6,ERCC6L2,ATP6AP2,CACNB4,TRAPPC6B,SATB1,PLCB1,TTC3,RGS6,SLC8A1,NEB,TBK1,MAP7D2,LSAMP,SP1,KCNQ5,RNPC3,MYT1L,LYRM7,USP7,UBQLN2,COL25A1,TSPYL1,SRGAP3,FAM217B,NF1,CD47,SCN8A,KPNA5,ARHGEF12,FAM3C,ZNF470,IGF2R,LRRC8B,ENTPD4,MYO5A,MIER1,PEG3,CALM1,SLC9A6,CDC42BPB,MTOR,SREBF2,PJA2,COL5A2,PPP1R10,MZT1,SLC35B4,ANKRD28,ISPD,UBXN2B,DDX3X,ALG11,ZBED6,GTF2I,DACH1,NEFL",0.550802445394251
"674","royalblue",TRUE,0.000788,9648,496,323,0.651,0.033,"GO:0005737","CC",5,"cytoplasm",4,"HECW1,CDKL5,SPAG9,CSDE1,UBE3C,CLCN6,RABGAP1,RUFY3,MRE11A,AKAP11,RABEP1,INPP4A,ARAP2,MAPK9,FNIP2,APPBP2,EIF4B,BTBD1,SLK,PDE4A,KDM4A,ATG2B,EVI5,MEF2A,KIF2A,MAPK6,PABPC1,SEL1L,SMC1A,FBXW11,NUAK1,EIF4G3,SLC25A40,BCAP29,KIFAP3,TPD52,PPP1R12B,DCX,ITGA8,UBE2K,DDX1,RIMS1,UBA5,EPB41L3,GSK3B,KAT6A,TNPO1,PDS5B,CYLD,APLP2,SCAMP1,HUWE1,TXNDC16,KLHL42,PTPN4,KHSRP,DOCK3,USP48,DLD,SLC17A6,G2E3,BCL2L13,ADRBK2,RBFOX2,ZC3H14,RPS6KA5,TRIP11,SEC23A,LPIN2,MIB1,KLHL4,NDFIP2,DNAJC3,RBL2,HERC1,NBN,RAB2A,MTPN,TMEM106B,MAPK8,TNKS2,CPEB3,TFAM,MTMR4,TRIM37,RPS6KB1,PSMD11,PRKAR1A,INPP4B,CLCN3,DHX15,RAPGEF2,PPP6R3,DDX6,MADD,PPM1H,SERINC1,PHACTR1,GPR63,HBS1L,PDE10A,TMEM30A,PAPD7,COL4A3BP,PPP2CA,TRIM23,KPNA1,ACAP2,ATP6V1A,ACVR2B,PEX5L,SPTBN1,RTN4,GALNT3,CHMP3,MSH6,ASH1L,DNAJC6,MFN2,UCHL5,C1ORF109,SSX2IP,CAMSAP2,ATL2,GOT1,GRIA2,ADRA1A,PIK3CA,COPA,OPTN,LPGAT1,AGO2,ARFGEF2,ATP8A1,USP9X,KLC1,SGPP1,TMOD2,REEP5,UBE4B,AKAP12,TBC1D5,KIF3A,NDFIP1,BTBD3,DCTN4,MYH10,SORT1,NAPG,GRHL1,ROCK2,GOLM1,ISCA1,CEP350,VPS36,LMO7,RPS6KC1,STAM,STXBP1,SORL1,KIF23,SEMA6D,ACTR2,PREPL,FBXO11,ABI2,USP8,G3BP2,CNOT6L,KIF21A,MTMR6,RDH16,RTN1,PDPK1,VPS53,NPEPPS,APP,PRKACB,STRIP1,SCN1A,TMF1,STXBP5L,ANK2,MARCH6,PLK2,DDX46,ZMYM3,MTDH,INA,INCENP,ITPR1,CACNA1C,CSNK1G3,AKAP6,AP1S3,RABGAP1L,MGAT5,TGOLN2,SPOCK1,ZFP36L2,GPD1L,ASAP1,TRIP12,SORBS2,ATP6V1C1,MICU3,DCK,BAG4,APPL1,DYRK1A,DYNC1I1,SV2A,UBR1,FAM131B,TAOK1,ADAR,ADCY9,PRKAA2,B3GALNT2,PPM1L,GMPS,SLMAP,SMIM14,LZTFL1,ZNF148,UBXN7,DNAJB14,SLC25A46,RICTOR,STXBP5,PHAX,PDP1,ENOX2,HPRT1,TRUB1,NELL1,API5,COX11,CUL5,IDH3A,PRKCB,HDGFRP3,CCDC68,TMEM135,CASC4,AP1G1,DCTN5,STX3,SCG5,MAP1A,NUDT21,HOOK3,RBPJ,MECP2,NLGN1,USP47,USP32,FAM98B,PRNP,ZNF217,SRGAP2C,RCAN2,THEMIS,CYP7B1,DMXL1,OXSR1,RAPH1,EIF1AX,CNTNAP2,VCPIP1,PSMD2,PCSK1,ZDHHC21,SMCR8,PLEKHM3,KLHL11,PTPN11,NRXN1,SLC36A4,YIPF6,ERCC6L2,ATP6AP2,CACNB4,TRAPPC6B,PLCB1,TTC3,RGS6,SLC8A1,NEB,TBK1,LSAMP,KCNQ5,LYRM7,USP7,UBQLN2,COL25A1,SRGAP3,FAM217B,NF1,CD47,SCN8A,KPNA5,ARHGEF12,FAM3C,IGF2R,LRRC8B,ENTPD4,MYO5A,CALM1,SLC9A6,MTOR,SREBF2,PJA2,COL5A2,MZT1,SLC35B4,ANKRD28,ISPD,UBXN2B,DDX3X,ALG11,GTF2I,NEFL",1.14744902579554
"675","royalblue",TRUE,0.00449,8577,496,290,0.585,0.034,"GO:0044444","CC",5,"cytoplasmic part",5,"HECW1,CDKL5,SPAG9,CSDE1,CLCN6,RABGAP1,RUFY3,MRE11A,AKAP11,RABEP1,INPP4A,ARAP2,MAPK9,APPBP2,EIF4B,BTBD1,SLK,PDE4A,KDM4A,ATG2B,EVI5,MEF2A,KIF2A,MAPK6,PABPC1,SEL1L,SMC1A,FBXW11,EIF4G3,SLC25A40,BCAP29,KIFAP3,TPD52,PPP1R12B,DCX,ITGA8,UBE2K,DDX1,RIMS1,UBA5,EPB41L3,GSK3B,KAT6A,TNPO1,PDS5B,CYLD,APLP2,SCAMP1,HUWE1,TXNDC16,KLHL42,KHSRP,DOCK3,USP48,DLD,SLC17A6,G2E3,BCL2L13,ADRBK2,RBFOX2,ZC3H14,TRIP11,SEC23A,LPIN2,MIB1,NDFIP2,DNAJC3,RBL2,HERC1,NBN,RAB2A,MTPN,TMEM106B,MAPK8,TNKS2,TFAM,MTMR4,TRIM37,RPS6KB1,PSMD11,PRKAR1A,INPP4B,CLCN3,RAPGEF2,PPP6R3,DDX6,MADD,SERINC1,PHACTR1,GPR63,HBS1L,PDE10A,TMEM30A,PAPD7,COL4A3BP,PPP2CA,TRIM23,KPNA1,ACAP2,ATP6V1A,PEX5L,SPTBN1,RTN4,GALNT3,CHMP3,MSH6,ASH1L,DNAJC6,MFN2,UCHL5,SSX2IP,CAMSAP2,ATL2,GOT1,GRIA2,PIK3CA,COPA,OPTN,LPGAT1,AGO2,ARFGEF2,ATP8A1,USP9X,KLC1,SGPP1,TMOD2,REEP5,AKAP12,TBC1D5,KIF3A,NDFIP1,BTBD3,DCTN4,MYH10,SORT1,NAPG,GRHL1,ROCK2,GOLM1,ISCA1,CEP350,VPS36,LMO7,RPS6KC1,STAM,STXBP1,SORL1,KIF23,SEMA6D,ACTR2,PREPL,FBXO11,ABI2,USP8,G3BP2,CNOT6L,KIF21A,MTMR6,RDH16,RTN1,PDPK1,VPS53,NPEPPS,APP,PRKACB,STRIP1,SCN1A,TMF1,ANK2,MARCH6,PLK2,MTDH,INA,INCENP,ITPR1,CACNA1C,AKAP6,AP1S3,RABGAP1L,MGAT5,TGOLN2,ZFP36L2,GPD1L,ASAP1,TRIP12,SORBS2,ATP6V1C1,MICU3,DCK,BAG4,APPL1,DYNC1I1,SV2A,FAM131B,TAOK1,ADCY9,PRKAA2,B3GALNT2,PPM1L,GMPS,SLMAP,SMIM14,LZTFL1,ZNF148,UBXN7,DNAJB14,SLC25A46,RICTOR,STXBP5,PHAX,PDP1,ENOX2,HPRT1,TRUB1,NELL1,COX11,CUL5,IDH3A,PRKCB,HDGFRP3,CCDC68,TMEM135,CASC4,AP1G1,DCTN5,STX3,SCG5,HOOK3,MECP2,NLGN1,USP32,PRNP,ZNF217,CYP7B1,DMXL1,OXSR1,RAPH1,EIF1AX,CNTNAP2,VCPIP1,PSMD2,PCSK1,ZDHHC21,SMCR8,PLEKHM3,KLHL11,PTPN11,NRXN1,SLC36A4,YIPF6,ERCC6L2,ATP6AP2,CACNB4,TRAPPC6B,PLCB1,TTC3,RGS6,SLC8A1,NEB,TBK1,LSAMP,KCNQ5,LYRM7,USP7,UBQLN2,COL25A1,SRGAP3,FAM217B,NF1,CD47,SCN8A,KPNA5,ARHGEF12,FAM3C,IGF2R,ENTPD4,MYO5A,CALM1,SLC9A6,MTOR,SREBF2,COL5A2,MZT1,SLC35B4,ANKRD28,ISPD,UBXN2B,DDX3X,ALG11,NEFL",1.41169016510702
